date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:25:11	153464/153464	---M--	200	added ('OK')	image/png	etag:%223766dc1d12d4d41:0%22	https://www.molpi.com.ar/img/products/laja_numero_2_octogonal_mosaico.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/laja_numero_2_octogonal_mosaico.png	(from https://www.molpi.com.ar/linea_moldes_para_pisos_40x40.html)
15:25:11	22282/22282	---M--	200	added ('OK')	image/jpeg	etag:%22fc2291f12d4d41:0%22	https://www.molpi.com.ar/img/products/laja_san_pedro_molde.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/laja_san_pedro_molde.jpg	(from https://www.molpi.com.ar/linea_moldes_para_pisos_40x40.html)
15:25:11	4932/4932	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Apr%202025%2018:25:14%20GMT	https://www.molpi.com.ar/img/products/laja_san_pedro_mosaico.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/laja_san_pedro_mosaico.a9.delayed	(from https://www.molpi.com.ar/linea_moldes_para_pisos_40x40.html)
15:25:12	33024/33024	---M--	200	added ('OK')	image/jpeg	etag:%22a3e1fb3412d4d41:0%22	https://www.molpi.com.ar/img/products/riojana_molde.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/riojana_molde.jpg	(from https://www.molpi.com.ar/linea_moldes_para_pisos_40x40.html)
15:25:12	160643/160643	---M--	200	added ('OK')	image/png	etag:%225d25a03512d4d41:0%22	https://www.molpi.com.ar/img/products/riojana_mosaico.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/riojana_mosaico.png	(from https://www.molpi.com.ar/linea_moldes_para_pisos_40x40.html)
15:25:12	31256/31256	---M--	200	added ('OK')	image/jpeg	etag:%22f71e2f3412d4d41:0%22	https://www.molpi.com.ar/img/products/riojana_con_bisel_molde.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/riojana_con_bisel_molde.jpg	(from https://www.molpi.com.ar/linea_moldes_para_pisos_40x40.html)
15:25:13	140544/140544	---M--	200	added ('OK')	image/png	etag:%22a744683412d4d41:0%22	https://www.molpi.com.ar/img/products/riojana_con_bisel_mosaico.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/riojana_con_bisel_mosaico.png	(from https://www.molpi.com.ar/linea_moldes_para_pisos_40x40.html)
15:25:13	32725/32725	---M--	200	added ('OK')	image/jpeg	etag:%22ff638a1812d4d41:0%22	https://www.molpi.com.ar/img/products/gregoriana_molde.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/gregoriana_molde.jpg	(from https://www.molpi.com.ar/linea_moldes_para_pisos_40x40.html)
15:25:13	146369/146369	---M--	200	added ('OK')	image/png	etag:%22614ec1812d4d41:0%22	https://www.molpi.com.ar/img/products/gregoriana_mosaico.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/gregoriana_mosaico.png	(from https://www.molpi.com.ar/linea_moldes_para_pisos_40x40.html)
15:25:13	44788/44788	---M--	200	added ('OK')	image/jpeg	etag:%221c9ad3d12d4d41:0%22	https://www.molpi.com.ar/img/products/travertino_viejo_molde.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/travertino_viejo_molde.jpg	(from https://www.molpi.com.ar/linea_moldes_para_pisos_40x40.html)
15:25:14	125263/125263	---M--	200	added ('OK')	image/png	etag:%2273e3e03e12d4d41:0%22	https://www.molpi.com.ar/img/products/travertino_viejo_mosaico.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/travertino_viejo_mosaico.png	(from https://www.molpi.com.ar/linea_moldes_para_pisos_40x40.html)
15:25:14	20342/20342	---M--	200	added ('OK')	image/jpeg	etag:%22797f792012d4d41:0%22	https://www.molpi.com.ar/img/products/liso_40_molde.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/liso_40_molde.jpg	(from https://www.molpi.com.ar/linea_moldes_para_pisos_40x40.html)
15:25:15	98558/98558	---M--	200	added ('OK')	image/png	etag:%22bd5ba42012d4d41:0%22	https://www.molpi.com.ar/img/products/liso_40_mosaico.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/liso_40_mosaico.png	(from https://www.molpi.com.ar/linea_moldes_para_pisos_40x40.html)
15:25:15	22868/22868	---M--	200	added ('OK')	image/jpeg	etag:%22c5af612012d4d41:0%22	https://www.molpi.com.ar/img/products/lisa_con_bisel_molde.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/lisa_con_bisel_molde.jpg	(from https://www.molpi.com.ar/linea_moldes_para_pisos_40x40.html)
15:25:15	137805/137805	---M--	200	added ('OK')	image/png	etag:%22c959402012d4d41:0%22	https://www.molpi.com.ar/img/products/lisa_con_bisel_mosaico.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/lisa_con_bisel_mosaico.png	(from https://www.molpi.com.ar/linea_moldes_para_pisos_40x40.html)
15:25:15	16886/16886	---M--	200	added ('OK')	image/jpeg	etag:%22a9557b912d4d41:0%22	https://www.molpi.com.ar/img/products/64_panes_molde.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/64_panes_molde.jpg	(from https://www.molpi.com.ar/linea_moldes_para_pisos_40x40.html)
15:25:16	66757/66757	---M--	200	added ('OK')	image/png	etag:%22773feb912d4d41:0%22	https://www.molpi.com.ar/img/products/64_panes_mosaico.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/64_panes_mosaico.png	(from https://www.molpi.com.ar/linea_moldes_para_pisos_40x40.html)
15:25:16	28803/28803	---M--	200	added ('OK')	image/jpeg	etag:%22c7cd812112d4d41:0%22	https://www.molpi.com.ar/img/products/octogonal_molde.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/octogonal_molde.jpg	(from https://www.molpi.com.ar/linea_moldes_para_pisos_40x40.html)
15:25:16	108512/108512	---M--	200	added ('OK')	image/png	etag:%22296ee32112d4d41:0%22	https://www.molpi.com.ar/img/products/octogonal_mosaico.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/octogonal_mosaico.png	(from https://www.molpi.com.ar/linea_moldes_para_pisos_40x40.html)
15:25:17	29217/29217	---M--	200	added ('OK')	image/jpeg	etag:%22c312ec1612d4d41:0%22	https://www.molpi.com.ar/img/products/curvo_chico_liso_molde.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/curvo_chico_liso_molde.jpg	(from https://www.molpi.com.ar/linea_moldes_para_pisos_40x40.html)
15:25:17	86565/86565	---M--	200	added ('OK')	image/png	etag:%227ef161712d4d41:0%22	https://www.molpi.com.ar/img/products/curvo_chico_liso_mosaico.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/curvo_chico_liso_mosaico.png	(from https://www.molpi.com.ar/linea_moldes_para_pisos_40x40.html)
15:25:17	26860/26860	---M--	200	added ('OK')	image/jpeg	etag:%224f3e511812d4d41:0%22	https://www.molpi.com.ar/img/products/flor_circular_molde.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/flor_circular_molde.jpg	(from https://www.molpi.com.ar/linea_moldes_para_pisos_40x40.html)
15:25:18	4930/4930	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Apr%202025%2018:25:20%20GMT	https://www.molpi.com.ar/img/products/flor_circular_mosaico.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/flor_circular_mosaico.bd.delayed	(from https://www.molpi.com.ar/linea_moldes_para_pisos_40x40.html)
15:25:18	30203/30203	---M--	200	added ('OK')	image/jpeg	etag:%22333da81512d4d41:0%22	https://www.molpi.com.ar/img/products/antideslizante_40x40_molde.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/antideslizante_40x40_molde.jpg	(from https://www.molpi.com.ar/linea_moldes_para_pisos_40x40.html)
15:25:18	4932/4932	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Apr%202025%2018:25:22%20GMT	https://www.molpi.com.ar/img/products/antideslizante_mosaico.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/antideslizante_mosaico.bf.delayed	(from https://www.molpi.com.ar/linea_moldes_para_pisos_40x40.html)
15:25:19	19011/19011	---M--	200	added ('OK')	image/jpeg	etag:%2265aeca1812d4d41:0%22	https://www.molpi.com.ar/img/products/guarda_molde.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/guarda_molde.jpg	(from https://www.molpi.com.ar/linea_moldes_para_pisos_40x40.html)
15:25:19	35938/35938	---M--	200	added ('OK')	image/png	etag:%223becf71812d4d41:0%22	https://www.molpi.com.ar/img/products/guarda_mosaico.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/guarda_mosaico.png	(from https://www.molpi.com.ar/linea_moldes_para_pisos_40x40.html)
15:25:19	14003/14003	---M--	200	added ('OK')	image/jpeg	etag:%222557f24312d4d41:0%22	https://www.molpi.com.ar/img/products/zocalo_lineal_molde.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/zocalo_lineal_molde.jpg	(from https://www.molpi.com.ar/linea_moldes_para_pisos_40x40.html)
15:25:20	53582/53582	---M--	200	added ('OK')	image/png	etag:%2243134412d4d41:0%22	https://www.molpi.com.ar/img/products/zocalo_lineal_mosaico.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/zocalo_lineal_mosaico.png	(from https://www.molpi.com.ar/linea_moldes_para_pisos_40x40.html)
15:25:20	16355/16355	---M--	200	added ('OK')	image/jpeg	etag:%22578aa84312d4d41:0%22	https://www.molpi.com.ar/img/products/zocalo_incaico_molde.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/zocalo_incaico_molde.jpg	(from https://www.molpi.com.ar/linea_moldes_para_pisos_40x40.html)
15:25:21	40383/40383	---M--	200	added ('OK')	image/png	etag:%2279ee44312d4d41:0%22	https://www.molpi.com.ar/img/products/zocalo_incaico_mosaico.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/zocalo_incaico_mosaico.png	(from https://www.molpi.com.ar/linea_moldes_para_pisos_40x40.html)
15:25:21	4260/4260	---M--	200	added ('OK')	image/png	etag:%22a9f63e2712d4d41:0%22	https://www.molpi.com.ar/img/products/plano_50x50.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/plano_50x50.png	(from https://www.molpi.com.ar/linea_moldes_para_pisos_50x50.html)
15:25:21	13570/13570	---M--	200	added ('OK')	image/jpeg	etag:%227d97f61d12d4d41:0%22	https://www.molpi.com.ar/img/products/laja_san_juan_molde.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/laja_san_juan_molde.jpg	(from https://www.molpi.com.ar/linea_moldes_para_pisos_50x50.html)
15:25:21	171852/171852	---M--	200	added ('OK')	image/png	etag:%22b91f641e12d4d41:0%22	https://www.molpi.com.ar/img/products/laja_san_juan_mosaico.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/laja_san_juan_mosaico.png	(from https://www.molpi.com.ar/linea_moldes_para_pisos_50x50.html)
15:25:22	18509/18509	---M--	200	added ('OK')	image/jpeg	etag:%22a91c571b12d4d41:0%22	https://www.molpi.com.ar/img/products/laja_colonial_molde.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/laja_colonial_molde.jpg	(from https://www.molpi.com.ar/linea_moldes_para_pisos_50x50.html)
15:25:22	142353/142353	---M--	200	added ('OK')	image/png	etag:%22c58b9e1b12d4d41:0%22	https://www.molpi.com.ar/img/products/laja_colonial_mosaico.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/laja_colonial_mosaico.png	(from https://www.molpi.com.ar/linea_moldes_para_pisos_50x50.html)
15:25:22	11645/11645	---M--	200	added ('OK')	image/jpeg	etag:%22d72d761712d4d41:0%22	https://www.molpi.com.ar/img/products/deck_simil_madera_molde.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/deck_simil_madera_molde.jpg	(from https://www.molpi.com.ar/linea_moldes_para_pisos_50x50.html)
15:25:23	149575/149575	---M--	200	added ('OK')	image/png	etag:%221760c21712d4d41:0%22	https://www.molpi.com.ar/img/products/deck_simil_madera_mosaico.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/deck_simil_madera_mosaico.png	(from https://www.molpi.com.ar/linea_moldes_para_pisos_50x50.html)
15:25:23	21964/21964	---M--	200	added ('OK')	image/jpeg	etag:%225792e1812d4d41:0%22	https://www.molpi.com.ar/img/products/deckmadera_antideslizante_molde.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/deckmadera_antideslizante_molde.jpg	(from https://www.molpi.com.ar/linea_moldes_para_pisos_50x50.html)
15:25:23	85585/85585	---M--	200	added ('OK')	image/png	etag:%22235e5e1712d4d41:0%22	https://www.molpi.com.ar/img/products/deckmadera_antideslizante_mosaico.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/deckmadera_antideslizante_mosaico.png	(from https://www.molpi.com.ar/linea_moldes_para_pisos_50x50.html)
15:25:24	12629/12629	---M--	200	added ('OK')	image/jpeg	etag:%22ffe2df2012d4d41:0%22	https://www.molpi.com.ar/img/products/madera_6_cm_molde.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/madera_6_cm_molde.jpg	(from https://www.molpi.com.ar/linea_moldes_para_pisos_50x50.html)
15:25:24	92038/92038	---M--	200	added ('OK')	image/png	etag:%226782f2112d4d41:0%22	https://www.molpi.com.ar/img/products/madera_6_cm_mosaico.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/madera_6_cm_mosaico.png	(from https://www.molpi.com.ar/linea_moldes_para_pisos_50x50.html)
15:25:24	8593/8593	---M--	200	added ('OK')	image/jpeg	etag:%22e11ea92012d4d41:0%22	https://www.molpi.com.ar/img/products/liso_50_molde.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/liso_50_molde.jpg	(from https://www.molpi.com.ar/linea_moldes_para_pisos_50x50.html)
15:25:25	113393/113393	---M--	200	added ('OK')	image/png	etag:%226d81dd2012d4d41:0%22	https://www.molpi.com.ar/img/products/liso_50_mosaico.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/liso_50_mosaico.png	(from https://www.molpi.com.ar/linea_moldes_para_pisos_50x50.html)
15:25:25	15272/15272	---M--	200	added ('OK')	image/jpeg	etag:%22312eea2f12d4d41:0%22	https://www.molpi.com.ar/img/products/quebracho_molde.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/quebracho_molde.jpg	(from https://www.molpi.com.ar/linea_moldes_para_pisos_50x50.html)
15:25:25	66884/66884	---M--	200	added ('OK')	image/png	etag:%2235a1f93012d4d41:0%22	https://www.molpi.com.ar/img/products/quebracho_mosaico.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/quebracho_mosaico.png	(from https://www.molpi.com.ar/linea_moldes_para_pisos_50x50.html)
15:25:26	16735/16735	---M--	200	added ('OK')	image/jpeg	etag:%225b73bc1612d4d41:0%22	https://www.molpi.com.ar/img/products/corteza_molde.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/corteza_molde.jpg	(from https://www.molpi.com.ar/linea_moldes_para_pisos_50x50.html)
15:25:26	74523/74523	---M--	200	added ('OK')	image/png	etag:%22336d91612d4d41:0%22	https://www.molpi.com.ar/img/products/corteza_mosaico.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/corteza_mosaico.png	(from https://www.molpi.com.ar/linea_moldes_para_pisos_50x50.html)
15:25:26	14104/14104	---M--	200	added ('OK')	image/jpeg	etag:%22dd63131612d4d41:0%22	https://www.molpi.com.ar/img/products/circulos_ciegos_molde.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/circulos_ciegos_molde.jpg	(from https://www.molpi.com.ar/podotactiles.html)
15:25:27	79268/79268	---M--	200	added ('OK')	image/png	etag:%22d764451612d4d41:0%22	https://www.molpi.com.ar/img/products/circulos_ciegos_mosaico.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/circulos_ciegos_mosaico.png	(from https://www.molpi.com.ar/podotactiles.html)
15:25:27	13791/13791	---M--	200	added ('OK')	image/jpeg	etag:%2255abbd1512d4d41:0%22	https://www.molpi.com.ar/img/products/barras_molde.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/barras_molde.jpg	(from https://www.molpi.com.ar/podotactiles.html)
15:25:27	66332/66332	---M--	200	added ('OK')	image/png	etag:%2297bd51512d4d41:0%22	https://www.molpi.com.ar/img/products/barras_mosaico.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/barras_mosaico.png	(from https://www.molpi.com.ar/podotactiles.html)
15:25:28	10872/10872	---M--	200	added ('OK')	image/jpeg	etag:%22eff2de1712d4d41:0%22	https://www.molpi.com.ar/img/products/discapacitado_molde.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/discapacitado_molde.jpg	(from https://www.molpi.com.ar/podotactiles.html)
15:25:28	89859/89859	---M--	200	added ('OK')	image/png	etag:%2233cf91812d4d41:0%22	https://www.molpi.com.ar/img/products/discapacitado_mosaico.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/discapacitado_mosaico.png	(from https://www.molpi.com.ar/podotactiles.html)
15:25:28	13020/13020	---M--	200	added ('OK')	image/jpeg	etag:%22b723d23512d4d41:0%22	https://www.molpi.com.ar/img/products/rombo_green_molde.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/rombo_green_molde.jpg	(from https://www.molpi.com.ar/green.html)
15:25:29	104494/104494	---M--	200	added ('OK')	image/png	etag:%22ad2df93812d4d41:0%22	https://www.molpi.com.ar/img/products/rombo_green_mosaico.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/rombo_green_mosaico.png	(from https://www.molpi.com.ar/green.html)
15:25:29	12781/12781	---M--	200	added ('OK')	image/jpeg	etag:%22dbe241612d4d41:0%22	https://www.molpi.com.ar/img/products/circulos_green_molde.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/circulos_green_molde.jpg	(from https://www.molpi.com.ar/green.html)
15:25:29	92223/92223	---M--	200	added ('OK')	image/png	etag:%22d3ba661612d4d41:0%22	https://www.molpi.com.ar/img/products/circulos_green_mosaico.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/circulos_green_mosaico.png	(from https://www.molpi.com.ar/green.html)
15:25:30	11052/11052	---M--	200	added ('OK')	image/jpeg	etag:%22857bc03012d4d41:0%22	https://www.molpi.com.ar/img/products/recto_green_molde.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/recto_green_molde.jpg	(from https://www.molpi.com.ar/green.html)
15:25:30	96001/96001	---M--	200	added ('OK')	image/png	etag:%226f9da83212d4d41:0%22	https://www.molpi.com.ar/img/products/recto_green_mosaico.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/recto_green_mosaico.png	(from https://www.molpi.com.ar/green.html)
15:25:30	14337/14337	---M--	200	added ('OK')	image/jpeg	etag:%222521ec1412d4d41:0%22	https://www.molpi.com.ar/img/products/adoquin_individual_molde.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/adoquin_individual_molde.jpg	(from https://www.molpi.com.ar/green.html)
15:25:31	72515/72515	---M--	200	added ('OK')	image/png	etag:%228dc01b1512d4d41:0%22	https://www.molpi.com.ar/img/products/adoquin_individual_mosaico.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/adoquin_individual_mosaico.png	(from https://www.molpi.com.ar/green.html)
15:25:31	33526/33526	---M--	200	added ('OK')	image/jpeg	etag:%22137f141912d4d41:0%22	https://www.molpi.com.ar/img/products/intertrabado.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/intertrabado.jpg	(from https://www.molpi.com.ar/green.html)
15:25:32	51481/51481	---M--	200	added ('OK')	image/png	etag:%22a38b271912d4d41:0%22	https://www.molpi.com.ar/img/products/intertrabado_mosaico.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/intertrabado_mosaico.png	(from https://www.molpi.com.ar/green.html)
15:25:32	13410/13410	---M--	200	added ('OK')	image/jpeg	etag:%222393d82612d4d41:0%22	https://www.molpi.com.ar/img/products/piscina_travertino_50x50_molde.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/piscina_travertino_50x50_molde.jpg	(from https://www.molpi.com.ar/piscinas.html)
15:25:32	141366/141366	---M--	200	added ('OK')	image/png	etag:%22651a142712d4d41:0%22	https://www.molpi.com.ar/img/products/piscina_travertino_50x50_mosaico.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/piscina_travertino_50x50_mosaico.png	(from https://www.molpi.com.ar/piscinas.html)
15:25:32	164338/164338	---M--	200	added ('OK')	image/png	etag:%22cb9c22312d4d41:0%22	https://www.molpi.com.ar/img/products/piscina_borde_recto_diente_50x50.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/piscina_borde_recto_diente_50x50.png	(from https://www.molpi.com.ar/piscinas.html)
15:25:33	387591/387591	---M--	200	added ('OK')	image/png	etag:%22dade249dc493d41:0%22	https://www.molpi.com.ar/pdf/travertino_con_diente.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/pdf/travertino_con_diente.png	(from https://www.molpi.com.ar/piscinas.html)
15:25:33	28280/28280	---M--	200	added ('OK')	image/jpeg	etag:%22574f2312d4d41:0%22	https://www.molpi.com.ar/img/products/piscina_borderecto_40x50_molde.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/piscina_borderecto_40x50_molde.jpg	(from https://www.molpi.com.ar/piscinas.html)
15:25:33	4952/4952	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Apr%202025%2018:25:36%20GMT	https://www.molpi.com.ar/img/products/piscina_borderecto_40x50_mosaico.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/piscina_borderecto_40x50_mosaico.ec.delayed	(from https://www.molpi.com.ar/piscinas.html)
15:25:34	26814/26814	---M--	200	added ('OK')	image/jpeg	etag:%222556662412d4d41:0%22	https://www.molpi.com.ar/img/products/piscina_escalon_32x18_molde.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/piscina_escalon_32x18_molde.jpg	(from https://www.molpi.com.ar/piscinas.html)
15:25:34	4946/4946	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Apr%202025%2018:25:36%20GMT	https://www.molpi.com.ar/img/products/piscina_escalon_32x18_mosaico.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/piscina_escalon_32x18_mosaico.ee.delayed	(from https://www.molpi.com.ar/piscinas.html)
15:25:34	13208/13208	---M--	200	added ('OK')	image/jpeg	etag:%226d133f2312d4d41:0%22	https://www.molpi.com.ar/img/products/piscina_arco_romano_molde.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/piscina_arco_romano_molde.jpg	(from https://www.molpi.com.ar/piscinas.html)
15:25:35	95061/95061	---M--	200	added ('OK')	image/png	etag:%225b4da42212d4d41:0%22	https://www.molpi.com.ar/img/products/piscina_arco_romano_mosaico.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/piscina_arco_romano_mosaico.png	(from https://www.molpi.com.ar/piscinas.html)
15:25:35	52644/52644	---M--	200	added ('OK')	image/jpeg	etag:%227445882c5278d41:0%22	https://www.molpi.com.ar/pdf/arco-romano.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/pdf/arco-romano.jpg	(from https://www.molpi.com.ar/piscinas.html)
15:25:35	12404/12404	---M--	200	added ('OK')	image/jpeg	etag:%22ff74412312d4d41:0%22	https://www.molpi.com.ar/img/products/piscina_borde_ballena_40x50_molde.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/piscina_borde_ballena_40x50_molde.jpg	(from https://www.molpi.com.ar/piscinas.html)
15:25:36	110416/110416	---M--	200	added ('OK')	image/png	etag:%22f975732312d4d41:0%22	https://www.molpi.com.ar/img/products/piscina_borde_ballena_40x50_mosaico.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/piscina_borde_ballena_40x50_mosaico.png	(from https://www.molpi.com.ar/piscinas.html)
15:25:36	13292/13292	---M--	200	added ('OK')	image/jpeg	etag:%22f594c52412d4d41:0%22	https://www.molpi.com.ar/img/products/piscina_esquinero_50x50_molde.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/piscina_esquinero_50x50_molde.jpg	(from https://www.molpi.com.ar/piscinas.html)
15:25:36	142437/142437	---M--	200	added ('OK')	image/png	etag:%22a365f2512d4d41:0%22	https://www.molpi.com.ar/img/products/piscina_esquinero_50x50_mosaico.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/piscina_esquinero_50x50_mosaico.png	(from https://www.molpi.com.ar/piscinas.html)
15:25:36	11606/11606	---M--	200	added ('OK')	image/jpeg	etag:%22e7413a2512d4d41:0%22	https://www.molpi.com.ar/img/products/piscina_esquinero_invertido_50x50_molde.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/piscina_esquinero_invertido_50x50_molde.jpg	(from https://www.molpi.com.ar/piscinas.html)
15:25:37	126871/126871	---M--	200	added ('OK')	image/png	etag:%223de4ff2512d4d41:0%22	https://www.molpi.com.ar/img/products/piscina_esquinero_invertido_50x50_mosaico.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/piscina_esquinero_invertido_50x50_mosaico.png	(from https://www.molpi.com.ar/piscinas.html)
15:25:37	15776/15776	---M--	200	added ('OK')	image/jpeg	etag:%22b99eb92612d4d41:0%22	https://www.molpi.com.ar/img/products/piscina_rejilla_molde.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/piscina_rejilla_molde.jpg	(from https://www.molpi.com.ar/piscinas.html)
15:25:38	87753/87753	---M--	200	added ('OK')	image/png	etag:%224d55ab2612d4d41:0%22	https://www.molpi.com.ar/img/products/piscina_rejilla_mosaico.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/piscina_rejilla_mosaico.png	(from https://www.molpi.com.ar/piscinas.html)
15:25:38	15652/15652	---M--	200	added ('OK')	image/jpeg	etag:%226932912412d4d41:0%22	https://www.molpi.com.ar/img/products/piscina_esquina_rejilla_molde.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/piscina_esquina_rejilla_molde.jpg	(from https://www.molpi.com.ar/piscinas.html)
15:25:38	61108/61108	---M--	200	added ('OK')	image/png	etag:%226588b22412d4d41:0%22	https://www.molpi.com.ar/img/products/piscina_esquina_rejilla_mosaico.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/piscina_esquina_rejilla_mosaico.png	(from https://www.molpi.com.ar/piscinas.html)
